prefill_freq_bin,decode_freq_bin,effective_batch_size,energy,latency,inference_time,batching_time,compute_time,avg_power,temperature,power_headroom,slo_violation,temp_violation,power_violation,throughput_raw,edp_efficiency_raw,performance_metric,constraint_penalty,prefill_power_w,decode_power_w,prefill_time,decode_time,num_prompt_tokens,num_decode_tokens,prefill_TOTAL_POWER,decode_TOTAL_POWER,inverse_energy_normalized,headroom_threshold_met,energy_min,energy_max,throughput_normalized,edp_efficiency_normalized,performance_metric.1,reward,early_exit_layer,avg_entropy
10,3,26,144.37379292999998,4.7581,5.279369354248047,0.0115,0.0767,27.7284,91.9673,0.53786,False,False,False,633.8663260826115,0.0014557207343535,0.8923736041235406,0.0,25.0225,30.4343,0.0805,4.6776,416,2600,25.0225,30.4343,0.8923736041235406,True,109.66024753000002,432.19771724,0.6856358768878948,0.6581318411665056,0.8923736041235406,0.8923736041235406,4,8.8094
10,3,16,128.09902866,4.403099999999999,4.924679756164551,0.0082,0.0556,26.78685,92.34925,0.5535525,False,False,False,417.8873026078666,0.0017729464306955,0.9428321269259704,0.0,24.4175,29.1562,0.0588,4.3443,240,1600,24.4175,29.1562,0.9428321269259704,True,109.66024753000002,432.19771724,0.449141486001419,0.8141458715370335,0.9428321269259704,0.9428321269259704,8,7.0325
10,3,8,120.16716320999998,4.4537,4.969805955886841,0.0058,0.0528,25.40755,92.2604,0.5765408333333333,False,False,False,204.7735130849601,0.001868500552365,0.9674242013200915,0.0,23.7933,27.0218,0.0557,4.398,112,800,23.7933,27.0218,0.9674242013200915,True,109.66024753000002,432.19771724,0.2157844912716885,0.8611401214104869,0.9674242013200915,0.9674242013200915,4,9.0
10,3,5,117.33131429,4.4008,4.917493343353272,0.0048,0.0521,24.64355,92.1802,0.5892741666666665,False,False,False,129.5218756767234,0.0019366646781843,0.9762165097689356,0.0,22.5743,26.7128,0.0547,4.3461,70,500,22.5743,26.7128,0.9762165097689356,True,109.66024753000002,432.19771724,0.1333848680779486,0.8946637612618049,0.9762165097689356,0.9762165097689356,12,4.2451
10,3,4,115.80621255,4.4231,4.944839954376221,0.0046,0.0511,24.066,91.98855,0.5989,False,False,False,100.38206226807844,0.0019522767520332,0.980944958036888,0.0,21.8971,26.2349,0.0538,4.3693,44,400,21.8971,26.2349,0.980944958036888,True,109.66024753000002,432.19771724,0.1014771285588425,0.9023418989149108,0.980944958036888,0.980944958036888,4,8.8545
10,3,3,115.66442023999998,4.4609,4.98600959777832,0.004,0.0522,23.78825,91.9741,0.6035291666666667,False,False,False,75.32110665535954,0.0019381068926501,0.981384573037674,0.0,21.5944,25.9821,0.0545,4.4064,36,300,21.5944,25.9821,0.981384573037674,True,109.66024753000002,432.19771724,0.0740356884721574,0.8953730533969017,0.981384573037674,0.981384573037674,14,3.497
10,3,2,114.54708999,4.4171,4.936389446258545,0.0037,0.0523,23.745,92.03405,0.6042500000000001,False,False,False,50.25920847180085,0.0019764175744674,0.9848487604730268,0.0,21.5019,25.9881,0.0546,4.3625,22,200,21.5019,25.9881,0.9848487604730268,True,109.66024753000002,432.19771724,0.0465932162819234,0.914214540532024,0.9848487604730268,0.9848487604730268,10,5.0566
10,3,1,112.67157258,4.3587,4.88233757019043,0.0033,0.049,23.67265,91.99945,0.6054558333333333,False,False,False,25.466302919149538,0.0020362385945316,0.9906636427305406,0.0,21.4429,25.9024,0.0514,4.3073,11,100,21.4429,25.9024,0.9906636427305406,True,109.66024753000002,432.19771724,0.0194452877347522,0.9436349769869692,0.9906636427305406,0.9906636427305406,4,9.0
10,2,32,167.24583742,6.0737,6.593704462051392,0.0128,0.0815,25.4366,92.234,0.5760566666666667,False,False,False,600.6222565121333,0.0009844447455185,0.8214607749549956,0.0,23.2766,27.5966,0.0851,5.9886,448,3200,23.2766,27.5966,0.8214607749549956,True,109.66024753000002,432.19771724,0.6492340270361326,0.4263546954849085,0.8214607749549956,0.8214607749549956,4,8.9323
10,2,26,155.5481757,5.648000000000001,6.168809652328491,0.0112,0.0794,25.58205,92.0821,0.5736325000000001,False,False,False,538.5976383502764,0.0011382571564358,0.857728380484727,0.0,23.5644,27.5997,0.083,5.565,442,2600,23.5644,27.5997,0.857728380484727,True,109.66024753000002,432.19771724,0.5813178282490323,0.5020008188126718,0.857728380484727,0.857728380484727,12,4.8595
10,2,16,135.41918517,4.9219,5.445734739303589,0.0083,0.057,25.32445,92.28935,0.5779258333333334,False,False,False,383.59162445567273,0.0015003307738263,0.9201366040877036,0.0,23.0805,27.5684,0.0601,4.8618,288,1600,23.0805,27.5684,0.9201366040877036,True,109.66024753000002,432.19771724,0.4115881376060359,0.6800714007084564,0.9201366040877036,0.9201366040877036,10,5.494
10,2,8,119.88517877,4.4921,5.010807752609253,0.0062,0.0532,24.525550000000003,92.21525,0.5912408333333333,False,False,False,204.80394363350248,0.0018568853434384,0.9682984700996338,0.0,22.3076,26.7435,0.0562,4.4359,120,800,22.3076,26.7435,0.9682984700996338,True,109.66024753000002,432.19771724,0.2158178123504029,0.8554276725794862,0.9682984700996338,0.9682984700996338,10,5.0978
10,2,5,117.691005,4.506200000000001,5.032243013381958,0.0048,0.0514,24.38975,92.2656,0.5935041666666667,False,False,False,125.38277808735116,0.0018855856505092,0.975101319306496,0.0,22.6195,26.16,0.054,4.4522,65,500,22.6195,26.16,0.975101319306496,True,109.66024753000002,432.19771724,0.128852606807989,0.8695427037090988,0.975101319306496,0.975101319306496,10,5.1228
10,2,4,116.02012792,4.501,5.023837804794312,0.0046,0.0491,23.65955,92.4242,0.6056741666666667,False,False,False,96.86734128697152,0.0019149509144259,0.9802817316210788,0.0,21.4929,25.8262,0.0516,4.4494,36,400,21.4929,25.8262,0.9802817316210788,True,109.66024753000002,432.19771724,0.0976285520434478,0.8839847657153476,0.9802817316210788,0.9802817316210788,4,8.8851
10,2,3,116.73823232,4.5316,5.047220945358276,0.0041,0.0524,23.479,92.3494,0.6086833333333334,False,False,False,74.80799832112315,0.0018903199518525,0.9780553099881264,0.0,21.1403,25.8177,0.055,4.4766,39,300,21.1403,25.8177,0.9780553099881264,True,109.66024753000002,432.19771724,0.0734738411176703,0.8718710694186694,0.9780553099881264,0.9780553099881264,6,7.8511
10,2,2,115.32704865,4.5064,5.020117521286011,0.0036,0.0485,23.43435,92.5016,0.6094275,False,False,False,49.70707222903599,0.0019241506989402,0.982430564966312,0.0,21.227,25.6417,0.0509,4.4555,24,200,21.227,25.6417,0.982430564966312,True,109.66024753000002,432.19771724,0.0459886338446188,0.8885092902956669,0.982430564966312,0.982430564966312,4,8.4811
10,2,1,113.25281366,4.4576,4.971794366836548,0.0032,0.0484,23.28355,92.1851,0.6119408333333334,False,False,False,25.12562250412273,0.0019808423106476,0.9888615541839832,0.0,21.1111,25.456,0.0506,4.407,12,100,21.1111,25.456,0.9888615541839832,True,109.66024753000002,432.19771724,0.0190722468442875,0.9163906597202364,0.9888615541839832,0.9888615541839832,12,4.5913
10,1,32,189.6735746,7.444100000000001,7.963610410690308,0.013,0.115,24.71795,92.247,0.5880341666666666,False,False,False,524.4421052320488,0.0007082408494561,0.7519254828223783,0.0,23.931,25.5049,0.1191,7.325,704,3200,23.931,25.5049,0.7519254828223783,True,109.66024753000002,432.19771724,0.5658176925015438,0.2905155011017294,0.7519254828223783,0.7519254828223783,8,6.5396
10,1,26,173.74362692,6.7954,7.319329023361206,0.0113,0.0945,24.2853,92.25015,0.595245,False,False,False,459.1340525746752,0.0008469857244484,0.8013149311067063,0.0,22.9646,25.606,0.0982,6.6972,520,2600,22.9646,25.606,0.8013149311067063,True,109.66024753000002,432.19771724,0.4943061730738549,0.3587512947035927,0.8013149311067063,0.8013149311067063,4,9.0
10,1,16,148.65580874999998,5.8287,6.348114967346191,0.0083,0.0553,23.45915,92.56105,0.6090141666666666,False,False,False,318.424293852095,0.0011541078964691,0.8790975781664632,0.0,21.3723,25.546,0.0585,5.7702,256,1600,21.3723,25.546,0.8790975781664632,True,109.66024753000002,432.19771724,0.3402307071072687,0.5097963343256281,0.8790975781664632,0.8790975781664632,4,8.5689
10,1,8,129.91706104000002,5.0680000000000005,5.579679012298584,0.0057,0.0527,23.3605,92.4389,0.6106583333333333,False,False,False,183.1096718410276,0.0015187881697739,0.9371954721161132,0.0,21.0352,25.6858,0.0556,5.0124,128,800,21.0352,25.6858,0.9371954721161132,True,109.66024753000002,432.19771724,0.192062849897362,0.6891488895914398,0.9371954721161132,0.9371954721161132,4,8.666
10,1,5,123.4628943,4.787,5.304079055786133,0.005,0.0522,23.53305,92.23715,0.6077825,False,False,False,116.98347253322068,0.0016919990622672,0.9572060673061946,0.0,21.2217,25.8444,0.055,4.732,60,500,21.2217,25.8444,0.9572060673061946,True,109.66024753000002,432.19771724,0.1196554698873021,0.7743353349316869,0.9572060673061946,0.9572060673061946,4,8.888
10,1,4,122.41736578,4.7138,5.238531827926636,0.0044,0.0518,23.7181,92.38495,0.6046983333333333,False,False,False,95.04007487800185,0.0017329491413787,0.960447639582867,0.0,21.4131,26.0231,0.0543,4.6595,48,400,21.4131,26.0231,0.960447639582867,True,109.66024753000002,432.19771724,0.0956277176595145,0.7944748978984769,0.960447639582867,0.960447639582867,10,5.3473
10,1,3,118.82811605000002,4.6538,5.173318147659302,0.004,0.0513,23.36905,92.46775,0.6105158333333333,False,False,False,71.55441326348074,0.0018083107839729,0.971575803182672,0.0,21.1534,25.5847,0.0537,4.6001,33,300,21.1534,25.5847,0.971575803182672,True,109.66024753000002,432.19771724,0.0699112052467175,0.831538331699851,0.971575803182672,0.971575803182672,8,6.5539
10,1,2,117.8756492,4.654,5.168840169906616,0.0038,0.0581,23.1218,92.3875,0.6146366666666666,False,False,False,47.27115443249797,0.0018228440820418,0.9745288456643916,0.0,20.8568,25.3868,0.0606,4.5934,20,200,20.8568,25.3868,0.9745288456643916,True,109.66024753000002,432.19771724,0.0433213336305814,0.8386859191508392,0.9745288456643916,0.9745288456643916,12,4.7125
10,1,1,117.74000037,4.6689,5.185726881027222,0.0033,0.0487,23.14185,92.7746,0.6143025000000001,False,False,False,23.98851464188253,0.0018191201907348,0.9749494133278076,0.0,21.0194,25.2643,0.051,4.6179,12,100,21.0194,25.2643,0.9749494133278076,True,109.66024753000002,432.19771724,0.017827127633513,0.8368544808463042,0.9749494133278076,0.9749494133278076,6,7.5735
10,0,32,219.99033849,9.4856,10.01029634475708,0.0128,0.0781,22.74315,92.2408,0.6209475,False,False,False,387.95644050387534,0.0004792163036622,0.6579309341665015,0.0,22.2864,23.1999,0.0817,9.4039,480,3200,22.2864,23.1999,0.6579309341665015,True,109.66024753000002,432.19771724,0.4163675578295555,0.177879473014731,0.6579309341665015,0.6579309341665015,4,9.0
10,0,26,204.03688832000003,8.7472,9.271766662597656,0.0111,0.0761,22.1751,92.17815,0.630415,False,False,False,344.7960096035292,0.0005603021017333,0.7073932499226958,0.0,21.0029,23.3473,0.0796,8.6676,416,2600,21.0029,23.3473,0.7073932499226958,True,109.66024753000002,432.19771724,0.3691074135249918,0.2177580903801296,0.7073932499226958,0.7073932499226958,10,5.6573
10,0,16,175.49220432,7.582,8.11348581314087,0.0083,0.0544,21.5319,92.0795,0.641135,False,False,False,240.56973878003973,0.0007515508849123,0.7958936155566951,0.0,19.893,23.1708,0.0576,7.5244,224,1600,19.893,23.1708,0.7958936155566951,True,109.66024753000002,432.19771724,0.2549809208859865,0.311815708698187,0.7958936155566951,0.7958936155566951,10,5.9562
10,0,8,153.02415649,6.5702,7.085552453994751,0.0057,0.0533,21.37045,92.25425,0.6438258333333333,False,False,False,140.02615749502945,0.000994629682062,0.8655538874320885,0.0,19.4169,23.324,0.0561,6.5141,120,800,19.4169,23.324,0.8655538874320885,True,109.66024753000002,432.19771724,0.1448869282796915,0.4313637253886778,0.8655538874320885,0.8655538874320885,8,7.2641
10,0,5,145.76861901,6.207,6.723012685775757,0.0048,0.0523,21.67165,92.27345,0.6388058333333333,False,False,False,91.026246008338,0.0011052339446363,0.8880490644622909,0.0,19.8261,23.5172,0.0549,6.1521,65,500,19.8261,23.5172,0.8880490644622909,True,109.66024753000002,432.19771724,0.0912326241065302,0.4857597499836429,0.8880490644622909,0.8880490644622909,10,4.9557
10,0,4,143.47035108000003,6.0927,6.613937377929688,0.0045,0.052,21.7019,92.26565,0.6383016666666667,False,False,False,72.21755999514829,0.0011440053201684,0.8951746487612762,0.0,19.8222,23.5816,0.0546,6.0381,40,400,19.8222,23.5816,0.8951746487612762,True,109.66024753000002,432.19771724,0.0706373428125372,0.5048278098209219,0.8951746487612762,0.8951746487612762,6,7.538
10,0,3,141.13608287,5.971900000000001,6.4977757930755615,0.0039,0.0521,21.76145,92.2399,0.6373091666666667,False,False,False,56.26349130703941,0.0011864499242238,0.902411848867356,0.0,19.8548,23.6681,0.0544,5.9175,36,300,19.8548,23.6681,0.902411848867356,True,109.66024753000002,432.19771724,0.0531678325987525,0.5257023916171742,0.902411848867356,0.902411848867356,8,6.9028
10,0,2,139.14147806,5.8513,6.365066289901733,0.0036,0.0484,21.79965,92.502,0.6366725,False,False,False,37.59847596286706,0.0012282620168194,0.908595951482762,0.0,19.7848,23.8145,0.0507,5.8006,20,200,19.7848,23.8145,0.908595951482762,True,109.66024753000002,432.19771724,0.032729868931309,0.5462658994265751,0.908595951482762,0.908595951482762,6,7.7493
10,0,1,135.93826479999998,5.707999999999999,6.22314977645874,0.0033,0.0489,21.8881,92.22395,0.6351983333333333,False,False,False,19.09600226068636,0.0012887667207989,0.9185272418313846,0.0,19.9256,23.8506,0.0512,5.6568,9,100,19.9256,23.8506,0.9185272418313846,True,109.66024753000002,432.19771724,0.01246988637517,0.5760225768744206,0.9185272418313846,0.9185272418313846,4,9.0
8,10,32,171.58016376,4.1976,4.727515459060669,0.0129,0.0838,31.1889,92.4782,0.480185,False,False,False,876.6912338738244,0.0013884551964252,0.8080225646785365,0.0,21.0801,41.2977,0.0876,4.11,480,3200,21.0801,41.2977,0.8080225646785365,True,109.66024753000002,432.19771724,0.951526182975248,0.6250501337315522,0.8080225646785365,0.8080225646785365,4,8.8879
8,10,26,167.86809707,4.2026,4.720598220825195,0.0114,0.0685,36.45745,93.49335,0.3923758333333333,False,False,False,705.2775174231386,0.0014174696729592,0.8195315118198954,0.0,32.8468,40.0681,0.0723,4.1303,364,2600,32.8468,40.0681,0.8195315118198954,True,109.66024753000002,432.19771724,0.7638302585776072,0.6393196758126495,0.8195315118198954,0.8195315118198954,4,9.0
8,10,16,155.07246906,4.2397,4.764214038848877,0.0085,0.0545,34.1505,93.8534,0.4308249999999999,False,False,False,426.44516677001513,0.001521003349523,0.859203268473486,0.0,31.6566,36.6444,0.0579,4.1818,208,1600,31.6566,36.6444,0.859203268473486,True,109.66024753000002,432.19771724,0.4585122426598922,0.6902383319809872,0.859203268473486,0.859203268473486,8,6.8814
8,10,8,146.25325234,4.406,4.926037549972534,0.0059,0.0532,30.76505,93.90785,0.4872491666666666,False,False,False,205.17471512149,0.0015518508338985,0.8865465000302087,0.0,28.2724,33.2577,0.0562,4.3498,104,800,28.2724,33.2577,0.8865465000302087,True,109.66024753000002,432.19771724,0.2162238025979694,0.7054093613765119,0.8865465000302087,0.8865465000302087,4,9.0
8,10,5,138.3705298,4.2391,4.755131006240845,0.0049,0.0527,28.93375,93.50415,0.5177708333333333,False,False,False,135.64196748319986,0.001704836495683,0.9109862110104168,0.0,25.1265,32.741,0.0554,4.1837,75,500,25.1265,32.741,0.9109862110104168,True,109.66024753000002,432.19771724,0.1400862938028001,0.7806488831401242,0.9109862110104168,0.9109862110104168,8,6.8687
8,10,4,137.2749266,4.2967,4.814340353012085,0.0045,0.0515,28.8335,93.8257,0.5194416666666667,False,False,False,106.12793396608234,0.0016954061228093,0.9143830355746608,0.0,25.6376,32.0294,0.0541,4.2426,56,400,25.6376,32.0294,0.9143830355746608,True,109.66024753000002,432.19771724,0.1077687878388474,0.7760109534361391,0.9143830355746608,0.9143830355746608,14,3.5704
8,10,3,135.87674208,4.2952,4.81361985206604,0.004,0.052,28.46995,94.0283,0.5255008333333334,False,False,False,78.22683967525617,0.0017134501862886,0.9187179877935676,0.0,25.2231,31.7168,0.0544,4.2408,36,300,25.2231,31.7168,0.9187179877935676,True,109.66024753000002,432.19771724,0.0772174306134239,0.7848851622412295,0.9187179877935676,0.9187179877935676,4,8.8595
8,10,2,133.80027941999998,4.2418000000000005,4.755085468292236,0.0036,0.0513,28.18695,93.84865,0.5302175,False,False,False,51.86476216116692,0.0017619467993528,0.9251558837126588,0.0,24.7436,31.6303,0.0536,4.1882,20,200,24.7436,31.6303,0.9251558837126588,True,109.66024753000002,432.19771724,0.0483512779477896,0.8087361684828542,0.9251558837126588,0.9251558837126588,6,7.7139
8,10,1,131.14399824,4.178100000000001,4.693484306335449,0.0035,0.0485,28.2726,94.0518,0.52879,False,False,False,26.567093519280643,0.001825041518627,0.9333914576519856,0.0,25.0788,31.4664,0.051,4.1271,11,100,25.0788,31.4664,0.9333914576519856,True,109.66024753000002,432.19771724,0.0206506399874074,0.8397666353163111,0.9333914576519856,0.9333914576519856,10,5.5751
8,9,32,169.08176321,4.224799999999999,4.748342037200928,0.0128,0.1026,33.42055,94.296,0.4429908333333333,False,False,False,886.195586490346,0.0013999002040634,0.8157686431488811,0.0,26.4694,40.3717,0.1065,4.1183,544,3200,26.4694,40.3717,0.8157686431488811,True,109.66024753000002,432.19771724,0.96193333292274,0.6306788762635727,0.8157686431488811,0.8157686431488811,4,9.0
8,9,26,163.83882212,4.202,4.725292444229126,0.0113,0.0819,35.7307,94.4905,0.4044883333333333,False,False,False,730.1283364758838,0.0014525367672296,0.8320239361996822,0.0,32.3326,39.1288,0.0854,4.1166,468,2600,32.3326,39.1288,0.8320239361996822,True,109.66024753000002,432.19771724,0.7910416016995294,0.656565941716089,0.8320239361996822,0.8320239361996822,4,9.0
8,9,16,150.29581672,4.2208000000000006,4.736108779907227,0.0085,0.0597,33.213,94.68005,0.4464499999999999,False,False,False,443.5177114486089,0.0015763706225183,0.8740128729026855,0.0,30.7438,35.6822,0.0631,4.1577,272,1600,30.7438,35.6822,0.8740128729026855,True,109.66024753000002,432.19771724,0.4772064704126086,0.7174683814701349,0.8740128729026855,0.8740128729026855,4,9.0
8,9,8,138.14857234,4.2016,4.7245824337005615,0.0058,0.0534,30.6754,94.99535,0.4887433333333333,False,False,False,218.96415199825017,0.001722815988948,0.9116743712424656,0.0,28.4101,32.9407,0.0563,4.1453,120,800,28.4101,32.9407,0.9116743712424656,True,109.66024753000002,432.19771724,0.2313230674356874,0.7894913358185672,0.9116743712424656,0.9116743712424656,4,9.0
8,9,5,134.85775212,4.2414,4.759417772293091,0.0049,0.0592,28.8842,94.6861,0.5185966666666667,False,False,False,135.5684124184438,0.0017482955447613,0.9218772795214908,0.0,25.885,31.8834,0.0621,4.1793,75,500,25.885,31.8834,0.9218772795214908,True,109.66024753000002,432.19771724,0.140005751905924,0.8020223767787482,0.9218772795214908,0.9218772795214908,14,3.7542
8,9,4,132.95533232,4.2243,4.740662574768066,0.0044,0.0518,28.4604,94.8568,0.52566,False,False,False,106.05304877659049,0.0017804897839873,0.9277755703517327,0.0,25.3672,31.5536,0.0544,4.1699,48,400,25.3672,31.5536,0.9277755703517327,True,109.66024753000002,432.19771724,0.1076867894716432,0.8178557505384378,0.9277755703517327,0.9277755703517327,12,4.6212
8,9,3,132.03541378,4.2487,4.766197919845581,0.0041,0.0526,27.91315,94.66485,0.5347808333333333,False,False,False,79.08299501424081,0.0017825983562243,0.9306276995658272,0.0,24.6654,31.1609,0.0551,4.1936,36,300,24.6654,31.1609,0.9306276995658272,True,109.66024753000002,432.19771724,0.078154910245195,0.818892762535946,0.9306276995658272,0.9306276995658272,8,7.2778
8,9,2,131.19347951999998,4.246099999999999,4.764522552490234,0.0038,0.0519,28.06695,94.768,0.5322175,False,False,False,56.9934629440044,0.0017951367198927,0.933238045150658,0.0,25.1622,30.9717,0.0543,4.1918,42,200,25.1622,30.9717,0.933238045150658,True,109.66024753000002,432.19771724,0.0539671426191009,0.8250592259489341,0.933238045150658,0.933238045150658,12,4.5742
8,9,1,128.17429156,4.1791,4.690453290939331,0.0034,0.049,27.58175,95.18615,0.5403041666666667,False,False,False,26.32145047463557,0.0018668796004603,0.942598780704002,0.0,24.4153,30.7482,0.0514,4.1277,10,100,24.4153,30.7482,0.942598780704002,True,109.66024753000002,432.19771724,0.0203816638559099,0.8603429248321401,0.942598780704002,0.942598780704002,12,4.2137
8,8,32,165.75617778,4.2738000000000005,4.804842948913574,0.0132,0.1222,32.7369,95.1487,0.454385,False,False,False,920.9600540596064,0.0014116144032997,0.8260793380054818,0.0,26.3103,39.1635,0.1261,4.1477,736,3200,26.3103,39.1635,0.8260793380054818,True,109.66024753000002,432.19771724,1.0,0.6364400092881223,0.8260793380054818,0.8260793380054818,4,9.0
8,8,26,159.42103064,4.2186,4.738526821136475,0.0116,0.1078,34.9704,95.4653,0.41716,False,False,False,758.0712183968096,0.0014869146436712,0.8457209230458063,0.0,31.9934,37.9474,0.1115,4.1071,598,2600,31.9934,37.9474,0.8457209230458063,True,109.66024753000002,432.19771724,0.8216387158691599,0.6734732450054407,0.8457209230458063,0.8457209230458063,12,4.531
8,8,16,144.78625305,4.237,4.755472183227539,0.0084,0.0602,32.30715,95.5309,0.4615475,False,False,False,441.8219396219165,0.0016300998453568,0.8910948065922929,0.0,30.3848,34.2295,0.0635,4.1735,272,1600,30.3848,34.2295,0.8910948065922929,True,109.66024753000002,432.19771724,0.4753496209890676,0.7438928253294382,0.8910948065922929,0.8910948065922929,8,6.9961
8,8,8,133.36619138,4.215,4.726176738739014,0.006,0.0528,29.5251,95.6112,0.507915,False,False,False,214.47207248586656,0.0017789210384109,0.9265017367708795,0.0,27.3517,31.6985,0.0559,4.1591,104,800,27.3517,31.6985,0.9265017367708795,True,109.66024753000002,432.19771724,0.2264042952743761,0.8170842294327144,0.9265017367708795,0.9265017367708795,12,4.8133
8,8,5,131.00837618,4.2603,4.773565053939819,0.0051,0.053,28.1531,95.4947,0.5307816666666666,False,False,False,137.314241411581,0.001791681268891,0.9338119423172924,0.0,25.4856,30.8206,0.0556,4.2047,85,500,25.4856,30.8206,0.9338119423172924,True,109.66024753000002,432.19771724,0.1419174133148951,0.8233598086452871,0.9338119423172924,0.9338119423172924,12,5.1676
